Day,Month,Year,gglAddress,gglCountry,Type   ,Sub Type   ,TotAffected   ,DisasterID
6,6,2007,"Bissau, Guinea-Bissau",Guinea-Bissau,Transport Accident ,Road ,3,EmDat:2007-0205
23,3,2005,"Bissau, Guinea-Bissau",Guinea-Bissau,Transport Accident ,Road ,8,EmDat:2005-0147
14,6,1998,"Bissau, Guinea-Bissau",Guinea-Bissau,Transport Accident ,Water ,,EmDat:1998-0474
16,2,1998,"Bissau, Guinea-Bissau",Guinea-Bissau,Wildfire ,Scrub/grassland fire ,1500,EmDat:1998-0083
0,1,2010,"Georgetown, Guyana",Guyana,Drought ,Drought ,,EmDat:2010-9077
0,7,1997,"Georgetown, Guyana",Guyana,Drought ,Drought ,607200,EmDat:1997-9074
0,0,1988,"Georgetown, Guyana",Guyana,Drought ,Drought ,,EmDat:1988-9026
8,12,2008,"Georgetown, Guyana",Guyana,Flood ,General Flood ,100000,EmDat:2008-0589
8,1,2006,"Georgetown, Guyana",Guyana,Flood ,General flood ,35000,EmDat:2006-0041
15,1,2005,"Georgetown, Guyana",Guyana,Flood ,General flood ,274774,EmDat:2005-0042
0,7,1996,"Georgetown, Guyana",Guyana,Flood ,  ,38000,EmDat:1996-0120
0,1,1989,"Georgetown, Guyana",Guyana,Flood ,  ,,EmDat:1989-0371
0,7,1971,"Georgetown, Guyana",Guyana,Flood ,  ,21000,EmDat:1971-0041
22,8,1995,"Georgetown, Guyana",Guyana,Industrial Accident ,Chemical Spill ,200,EmDat:1995-0180
19,4,2000,"Georgetown, Guyana",Guyana,Mass movement wet ,Landslide ,,EmDat:2000-0216
0,0,1988,"Georgetown, Guyana",Guyana,Miscellaneous accident ,Fire ,281,EmDat:1988-0028
1,12,1979,"Georgetown, Guyana",Guyana,Miscellaneous accident ,Fire ,200,EmDat:1979-0108
18,11,1978,"Georgetown, Guyana",Guyana,Miscellaneous accident ,Collapse ,,EmDat:1978-0132
0,4,1978,"Georgetown, Guyana",Guyana,Miscellaneous accident ,Other ,250000,EmDat:1978-0047
0,2,2003,"Port-au-Prince, Haiti",Haiti,Drought ,Drought ,35000,EmDat:2003-9758
0,8,1993,"Port-au-Prince, Haiti",Haiti,Drought ,Drought ,,EmDat:1993-9561
0,4,1992,"Port-au-Prince, Haiti",Haiti,Drought ,Drought ,1000000,EmDat:1992-9140
0,0,1980,"Port-au-Prince, Haiti",Haiti,Drought ,Drought ,103000,EmDat:1980-9132
0,5,1977,"Port-au-Prince, Haiti",Haiti,Drought ,Drought ,450000,EmDat:1977-9002
0,11,1974,"Port-au-Prince, Haiti",Haiti,Drought ,Drought ,507000,EmDat:1974-9055
0,1,1968,"Port-au-Prince, Haiti",Haiti,Drought ,Drought ,210217,EmDat:1968-9006
12,1,2010,"Port-au-Prince, Haiti",Haiti,Earthquake (seismic activity) ,Earthquake (ground shaking) ,3700000,EmDat:2010-0017
27,10,1952,"Port-au-Prince, Haiti",Haiti,Earthquake (seismic activity) ,Earthquake (ground shaking) ,,EmDat:1952-0010
31,10,2012,"Port-au-Prince, Haiti",Haiti,Epidemic ,Bacterial Infectious Diseases ,3593,EmDat:2012-0501
26,10,2012,"Port-au-Prince, Haiti",Haiti,Epidemic ,Bacterial Infectious Diseases ,2224,EmDat:2012-0411
22,10,2010,"Port-au-Prince, Haiti",Haiti,Epidemic ,Bacterial Infectious Diseases ,513997,EmDat:2010-0557
0,4,2003,"Port-au-Prince, Haiti",Haiti,Epidemic ,Viral Infectious Diseases ,200,EmDat:2003-0268
0,12,1963,"Port-au-Prince, Haiti",Haiti,Epidemic ,Parasitic Infectious Diseases ,2724,EmDat:1963-0038
10,11,2012,"Port-au-Prince, Haiti",Haiti,Flood ,General Flood ,7865,EmDat:2012-0596
0,5,2012,"Port-au-Prince, Haiti",Haiti,Flood ,General Flood ,7600,EmDat:2012-0237
8,4,2012,"Port-au-Prince, Haiti",Haiti,Flood ,General Flood ,11000,EmDat:2012-0114
6,10,2011,"Port-au-Prince, Haiti",Haiti,Flood ,General Flood ,2080,EmDat:2011-0383
6,6,2011,"Port-au-Prince, Haiti",Haiti,Flood ,General Flood ,2358,EmDat:2011-0199
18,10,2010,"Port-au-Prince, Haiti",Haiti,Flood ,General Flood ,,EmDat:2010-0542
18,2,2010,"Port-au-Prince, Haiti",Haiti,Flood ,General Flood ,22085,EmDat:2010-0092
15,2,2010,"Port-au-Prince, Haiti",Haiti,Flood ,Flash Flood ,2,EmDat:2010-0067
20,10,2009,"Port-au-Prince, Haiti",Haiti,Flood ,General Flood ,2500,EmDat:2009-0469
18,9,2009,"Port-au-Prince, Haiti",Haiti,Flood ,Flash Flood ,296,EmDat:2009-0418
15,5,2009,"Port-au-Prince, Haiti",Haiti,Flood ,General Flood ,9910,EmDat:2009-0198
7,10,2007,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,75947,EmDat:2007-0496
23,7,2007,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,1500,EmDat:2007-0281
30,5,2007,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,12500,EmDat:2007-0167
26,3,2007,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,15014,EmDat:2007-0134
30,7,2006,"Port-au-Prince, Haiti",Haiti,Flood ,Storm surge/coastal flood ,4690,EmDat:2006-0716
28,11,2006,"Port-au-Prince, Haiti",Haiti,Flood ,Flash flood ,20010,EmDat:2006-0651
7,6,2005,"Port-au-Prince, Haiti",Haiti,Flood ,  ,83,EmDat:2005-0733
0,10,2005,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,11500,EmDat:2005-0586
14,7,2005,"Port-au-Prince, Haiti",Haiti,Flood ,  ,2500,EmDat:2005-0378
23,5,2004,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,31283,EmDat:2004-0231
27,3,2003,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,320,EmDat:2003-0759
20,12,2003,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,150000,EmDat:2003-0624
29,8,2003,"Port-au-Prince, Haiti",Haiti,Flood ,Flash flood ,12070,EmDat:2003-0439
23,5,2002,"Port-au-Prince, Haiti",Haiti,Flood ,Flash flood ,38339,EmDat:2002-0321
16,5,2001,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,5081,EmDat:2001-0207
0,12,2000,"Port-au-Prince, Haiti",Haiti,Flood ,  ,1200,EmDat:2000-0797
0,11,2000,"Port-au-Prince, Haiti",Haiti,Flood ,  ,,EmDat:2000-0722
6,6,1999,"Port-au-Prince, Haiti",Haiti,Flood ,  ,50,EmDat:1999-0192
15,11,1996,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,40,EmDat:1996-0463
0,2,1996,"Port-au-Prince, Haiti",Haiti,Flood ,  ,,EmDat:1996-0025
11,11,1993,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,5000,EmDat:1993-0574
30,8,1989,"Port-au-Prince, Haiti",Haiti,Flood ,  ,205,EmDat:1989-0214
23,2,1989,"Port-au-Prince, Haiti",Haiti,Flood ,  ,24725,EmDat:1989-0211
8,10,1988,"Port-au-Prince, Haiti",Haiti,Flood ,  ,200,EmDat:1988-0597
30,9,1988,"Port-au-Prince, Haiti",Haiti,Flood ,  ,200,EmDat:1988-0596
20,6,1988,"Port-au-Prince, Haiti",Haiti,Flood ,  ,2500,EmDat:1988-0594
27,1,1988,"Port-au-Prince, Haiti",Haiti,Flood ,  ,1001,EmDat:1988-0060
8,5,1987,"Port-au-Prince, Haiti",Haiti,Flood ,  ,105,EmDat:1987-0257
27,4,1987,"Port-au-Prince, Haiti",Haiti,Flood ,  ,655,EmDat:1987-0256
0,12,1987,"Port-au-Prince, Haiti",Haiti,Flood ,  ,3000,EmDat:1987-0222
10,7,1987,"Port-au-Prince, Haiti",Haiti,Flood ,  ,5150,EmDat:1987-0127
23,10,1986,"Port-au-Prince, Haiti",Haiti,Flood ,General flood ,45000,EmDat:1986-0125
1,6,1986,"Port-au-Prince, Haiti",Haiti,Flood ,  ,98860,EmDat:1986-0070
20,5,1972,"Port-au-Prince, Haiti",Haiti,Flood ,  ,40000,EmDat:1972-0033
14,11,1963,"Port-au-Prince, Haiti",Haiti,Flood ,  ,,EmDat:1963-0034
0,11,1962,"Port-au-Prince, Haiti",Haiti,Flood ,  ,,EmDat:1962-0039
0,4,1959,"Port-au-Prince, Haiti",Haiti,Flood ,  ,,EmDat:1959-0031
21,9,1992,"Port-au-Prince, Haiti",Haiti,Industrial Accident ,Explosion ,154,EmDat:1992-0263
16,10,1989,"Port-au-Prince, Haiti",Haiti,Mass movement wet ,Landslide ,1060,EmDat:1989-0217
22,10,1954,"Port-au-Prince, Haiti",Haiti,Mass movement wet ,Landslide ,,EmDat:1954-0024
7,11,2008,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Collapse ,150,EmDat:2008-0509
7,8,1996,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Collapse ,,EmDat:1996-0434
11,8,1989,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Fire ,255,EmDat:1989-0213
2,1,1989,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Fire ,1871,EmDat:1989-0209
4,6,1988,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Fire ,680,EmDat:1988-0593
8,2,1988,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Fire ,1500,EmDat:1988-0590
11,8,1987,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Fire ,250,EmDat:1987-0259
26,5,1987,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Fire ,910,EmDat:1987-0258
16,3,1987,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Fire ,105,EmDat:1987-0255
16,5,1986,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Fire ,3300,EmDat:1986-0061
11,5,1980,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Fire ,10000,EmDat:1980-0045
0,3,1977,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Other ,500000,EmDat:1977-0045
7,8,1972,"Port-au-Prince, Haiti",Haiti,Miscellaneous accident ,Fire ,5000,EmDat:1972-0046
24,10,2012,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,201850,EmDat:2012-0410
25,8,2012,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,8007,EmDat:2012-0313
24,8,2011,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,1544,EmDat:2011-0328
4,8,2011,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,1500,EmDat:2011-0303
4,11,2010,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,5020,EmDat:2010-0571
24,9,2010,"Port-au-Prince, Haiti",Haiti,Storm ,Local storm ,73122,EmDat:2010-0508
6,9,2008,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,125050,EmDat:2008-0384
2,9,2008,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,48000,EmDat:2008-0378
26,8,2008,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,73006,EmDat:2008-0352
18,8,2008,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,220,EmDat:2008-0338
11,12,2007,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,2352,EmDat:2007-0612
28,10,2007,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,108763,EmDat:2007-0523
18,8,2007,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,3966,EmDat:2007-0360
25,8,2006,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,15000,EmDat:2006-0466
22,10,2005,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,2192,EmDat:2005-0597
19,10,2005,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,,EmDat:2005-0585
0,10,2005,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,10000,EmDat:2005-0567
17,7,2005,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,750,EmDat:2005-0382
7,7,2005,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,15036,EmDat:2005-0351
17,9,2004,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,315594,EmDat:2004-0473
13,9,2004,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,6500,EmDat:2004-0462
6,10,2003,"Port-au-Prince, Haiti",Haiti,Storm ,  ,155,EmDat:2003-0495
30,9,2002,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,250,EmDat:2002-0657
30,10,2001,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,,EmDat:2001-0611
20,9,1998,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,12029,EmDat:1998-0380
9,11,1996,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,,EmDat:1996-0502
23,10,1996,"Port-au-Prince, Haiti",Haiti,Storm ,  ,115,EmDat:1996-0244
5,11,1994,"Port-au-Prince, Haiti",Haiti,Storm ,  ,1587000,EmDat:1994-0510
27,7,1990,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,,EmDat:1990-0041
11,9,1988,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,870000,EmDat:1988-0424
5,8,1980,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,1165000,EmDat:1980-0078
31,8,1979,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,1110,EmDat:1979-0083
29,9,1966,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,67881,EmDat:1966-0075
24,8,1964,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,80000,EmDat:1964-0047
4,10,1963,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,,EmDat:1963-0028
5,10,1954,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,250000,EmDat:1954-0022
21,10,1935,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,,EmDat:1935-0012
12,8,1915,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,,EmDat:1915-0006
12,11,1909,"Port-au-Prince, Haiti",Haiti,Storm ,Tropical cyclone ,,EmDat:1909-0012
25,1,2013,"Port-au-Prince, Haiti",Haiti,Transport accident ,Road ,,EmDat:2013-0047
7,4,2012,"Port-au-Prince, Haiti",Haiti,Transport accident ,Road ,40,EmDat:2012-0085
27,7,2011,"Port-au-Prince, Haiti",Haiti,Transport accident ,Water ,11,EmDat:2011-0236
4,12,2010,"Port-au-Prince, Haiti",Haiti,Transport accident ,Road ,1,EmDat:2010-0621
9,10,2009,"Port-au-Prince, Haiti",Haiti,Transport accident ,Air ,,EmDat:2009-0438
20,7,2009,"Port-au-Prince, Haiti",Haiti,Transport accident ,Road ,40,EmDat:2009-0280
10,7,2009,"Port-au-Prince, Haiti",Haiti,Transport accident ,Water ,6,EmDat:2009-0253
13,5,2009,"Port-au-Prince, Haiti",Haiti,Transport accident ,Road ,15,EmDat:2009-0179
6,3,2009,"Port-au-Prince, Haiti",Haiti,Transport accident ,Road ,20,EmDat:2009-0089
27,7,2008,"Port-au-Prince, Haiti",Haiti,Transport accident ,Road ,50,EmDat:2008-0310
10,5,2008,"Port-au-Prince, Haiti",Haiti,Transport accident ,Water ,,EmDat:2008-0193
24,4,2007,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,20,EmDat:2007-0153
24,8,2003,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Air ,,EmDat:2003-0431
24,8,2003,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Road ,15,EmDat:2003-0429
3,7,2003,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Road ,30,EmDat:2003-0325
16,2,2002,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Road ,25,EmDat:2002-0098
8,9,2001,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Road ,10,EmDat:2001-0510
3,3,2001,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:2001-0170
22,9,2000,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:2000-0682
15,3,1999,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Air ,,EmDat:1999-0096
13,4,1998,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Road ,,EmDat:1998-0506
24,2,1998,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Road ,122,EmDat:1998-0498
17,4,1998,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:1998-0469
13,12,1997,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:1997-0405
8,9,1997,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:1997-0396
18,3,1997,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:1997-0382
28,3,1996,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:1996-0408
12,2,1996,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Air ,4,EmDat:1996-0040
25,11,1995,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:1995-0400
30,6,1994,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:1994-0373
17,2,1993,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:1993-0386
19,7,1992,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:1992-0262
11,11,1986,"Port-au-Prince, Haiti",Haiti,Transport Accident ,Water ,,EmDat:1986-0132
0,9,2012,"Tegucigalpa, Honduras",Honduras,Drought ,Drought ,125000,EmDat:2012-9379
0,11,2009,"Tegucigalpa, Honduras",Honduras,Drought ,Drought ,45000,EmDat:2009-9559
0,7,2004,"Tegucigalpa, Honduras",Honduras,Drought ,Drought ,137500,EmDat:2004-9363
0,1,2002,"Tegucigalpa, Honduras",Honduras,Drought ,Drought ,82000,EmDat:2002-9838
0,7,2001,"Tegucigalpa, Honduras",Honduras,Drought ,Drought ,195000,EmDat:2001-9383
0,7,2000,"Tegucigalpa, Honduras",Honduras,Drought ,Drought ,1125,EmDat:2000-9860
0,12,1997,"Tegucigalpa, Honduras",Honduras,Drought ,Drought ,,EmDat:1997-9305
0,7,1994,"Tegucigalpa, Honduras",Honduras,Drought ,Drought ,,EmDat:1994-9162
0,0,1972,"Tegucigalpa, Honduras",Honduras,Drought ,Drought ,300000,EmDat:1972-9077
0,6,1965,"Tegucigalpa, Honduras",Honduras,Drought ,Drought ,100000,EmDat:1965-9032
28,5,2009,"Tegucigalpa, Honduras",Honduras,Earthquake (seismic activity) ,Earthquake (ground shaking) ,50136,EmDat:2009-0205
15,9,2007,"Tegucigalpa, Honduras",Honduras,Earthquake (seismic activity) ,Earthquake (ground shaking) ,1883,EmDat:2007-0461
27,4,1982,"Tegucigalpa, Honduras",Honduras,Earthquake (seismic activity) ,Earthquake (ground shaking) ,500,EmDat:1982-0141
9,8,1980,"Tegucigalpa, Honduras",Honduras,Earthquake (seismic activity) ,Earthquake (ground shaking) ,,EmDat:1980-0129
26,12,1915,"Tegucigalpa, Honduras",Honduras,Earthquake (seismic activity) ,Earthquake (ground shaking) ,,EmDat:1915-0009
0,1,2010,"Tegucigalpa, Honduras",Honduras,Epidemic ,Viral Infectious Diseases ,27000,EmDat:2010-0268
0,1,2009,"Tegucigalpa, Honduras",Honduras,Epidemic ,Viral Infectious Diseases ,11771,EmDat:2009-0557
1,1,2002,"Tegucigalpa, Honduras",Honduras,Epidemic ,Viral Infectious Diseases ,4530,EmDat:2002-0418
4,12,1998,"Tegucigalpa, Honduras",Honduras,Epidemic ,Viral Infectious Diseases ,1080,EmDat:1998-0571
0,0,1998,"Tegucigalpa, Honduras",Honduras,Epidemic ,Bacterial Infectious Diseases ,1372,EmDat:1998-0570
0,1,1995,"Tegucigalpa, Honduras",Honduras,Epidemic ,Viral Infectious Diseases ,15998,EmDat:1995-0314
5,9,1969,"Tegucigalpa, Honduras",Honduras,Epidemic ,Viral Infectious Diseases ,,EmDat:1969-0092
0,8,1965,"Tegucigalpa, Honduras",Honduras,Epidemic ,Viral Infectious Diseases ,170,EmDat:1965-0045
17,10,2011,"Tegucigalpa, Honduras",Honduras,Flood ,General Flood ,69798,EmDat:2011-0386
0,8,2010,"Tegucigalpa, Honduras",Honduras,Flood ,General Flood ,3400,EmDat:2010-0447
30,8,2010,"Tegucigalpa, Honduras",Honduras,Flood ,General Flood ,1610,EmDat:2010-0443
19,10,2008,"Tegucigalpa, Honduras",Honduras,Flood ,General Flood ,313357,EmDat:2008-0484
4,11,2007,"Tegucigalpa, Honduras",Honduras,Flood ,  ,500,EmDat:2007-0543
12,10,2007,"Tegucigalpa, Honduras",Honduras,Flood ,General flood ,15000,EmDat:2007-0503
25,6,2006,"Tegucigalpa, Honduras",Honduras,Flood ,General flood ,1500,EmDat:2006-0338
24,6,2005,"Tegucigalpa, Honduras",Honduras,Flood ,General flood ,800,EmDat:2005-0348
28,11,2003,"Tegucigalpa, Honduras",Honduras,Flood ,General flood ,3000,EmDat:2003-0661
14,9,2003,"Tegucigalpa, Honduras",Honduras,Flood ,  ,105,EmDat:2003-0481
9,9,2002,"Tegucigalpa, Honduras",Honduras,Flood ,Storm surge/coastal Flood ,1720,EmDat:2002-0598
23,5,2002,"Tegucigalpa, Honduras",Honduras,Flood ,General flood ,969,EmDat:2002-0329
0,1,2002,"Tegucigalpa, Honduras",Honduras,Flood ,  ,,EmDat:2002-0013
0,10,1999,"Tegucigalpa, Honduras",Honduras,Flood ,  ,503001,EmDat:1999-0324
20,11,1996,"Tegucigalpa, Honduras",Honduras,Flood ,  ,75000,EmDat:1996-0265
9,9,1995,"Tegucigalpa, Honduras",Honduras,Flood ,  ,25000,EmDat:1995-0186
0,10,1994,"Tegucigalpa, Honduras",Honduras,Flood ,  ,15000,EmDat:1994-0378
26,9,1994,"Tegucigalpa, Honduras",Honduras,Flood ,  ,500,EmDat:1994-0348
31,10,1993,"Tegucigalpa, Honduras",Honduras,Flood ,Flash flood ,15000,EmDat:1993-0084
2,9,1993,"Tegucigalpa, Honduras",Honduras,Flood ,Storm surge/coastal flood ,67447,EmDat:1993-0073
9,11,1990,"Tegucigalpa, Honduras",Honduras,Flood ,General flood ,48000,EmDat:1990-0115
14,9,1988,"Tegucigalpa, Honduras",Honduras,Flood ,Storm surge/coastal flood ,2125,EmDat:1988-0431
0,8,1988,"Tegucigalpa, Honduras",Honduras,Flood ,General flood ,14000,EmDat:1988-0333
0,8,1986,"Tegucigalpa, Honduras",Honduras,Flood ,  ,30000,EmDat:1986-0093
0,10,1984,"Tegucigalpa, Honduras",Honduras,Flood ,  ,,EmDat:1984-0238
0,10,1981,"Tegucigalpa, Honduras",Honduras,Flood ,  ,,EmDat:1981-0086
0,11,1979,"Tegucigalpa, Honduras",Honduras,Flood ,  ,40000,EmDat:1979-0098
0,11,1976,"Tegucigalpa, Honduras",Honduras,Flood ,  ,15000,EmDat:1976-0152
24,9,1965,"Tegucigalpa, Honduras",Honduras,Flood ,  ,6000,EmDat:1965-0057
11,2,1999,"Tegucigalpa, Honduras",Honduras,Industrial Accident ,Fire ,,EmDat:1999-0675
10,5,1971,"Tegucigalpa, Honduras",Honduras,Industrial Accident ,Poisoning ,123,EmDat:1971-0033
0,0,1989,"Tegucigalpa, Honduras",Honduras,Mass movement dry ,Debris flow ,,EmDat:1989-0575
20,9,1973,"Tegucigalpa, Honduras",Honduras,Mass movement wet ,Landslide ,,EmDat:1973-0039
29,3,2012,"Tegucigalpa, Honduras",Honduras,Miscellaneous accident ,Fire ,,EmDat:2012-0115
14,2,2012,"Tegucigalpa, Honduras",Honduras,Miscellaneous accident ,Fire ,596,EmDat:2012-0041
23,1,2005,"Tegucigalpa, Honduras",Honduras,Miscellaneous accident ,Other ,150,EmDat:2005-0784
27,9,2005,"Tegucigalpa, Honduras",Honduras,Miscellaneous accident ,Other ,200,EmDat:2005-0771
29,11,2004,"Tegucigalpa, Honduras",Honduras,Miscellaneous accident ,Fire ,5,EmDat:2004-0733
17,5,2004,"Tegucigalpa, Honduras",Honduras,Miscellaneous accident ,Fire ,25,EmDat:2004-0213
5,4,2003,"Tegucigalpa, Honduras",Honduras,Miscellaneous accident ,Fire ,70,EmDat:2003-0819
25,9,2010,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,,EmDat:2010-0503
29,5,2010,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,24675,EmDat:2010-0211
28,5,2008,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,,EmDat:2008-0234
4,9,2007,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,19500,EmDat:2007-0439
18,11,2005,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,90000,EmDat:2005-0640
30,10,2005,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,11000,EmDat:2005-0625
21,10,2005,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,,EmDat:2005-0585
28,9,2005,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,2869,EmDat:2005-0567
30,10,2001,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,86321,EmDat:2001-0603
25,10,1998,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,2112000,EmDat:1998-0345
9,11,1996,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,,EmDat:1996-0502
28,7,1996,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,,EmDat:1996-0172
3,6,1995,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,22,EmDat:1995-0117
16,10,1988,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,12,EmDat:1988-0484
24,5,1982,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,20000,EmDat:1982-0061
17,9,1978,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,7500,EmDat:1978-0116
18,9,1974,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,600000,EmDat:1974-0047
9,9,1971,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,,EmDat:1971-0132
1,9,1969,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,8002,EmDat:1969-0089
0,10,1961,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,,EmDat:1961-0052
10,9,1931,"Tegucigalpa, Honduras",Honduras,Storm ,Tropical cyclone ,,EmDat:1931-0010
14,2,2011,"Tegucigalpa, Honduras",Honduras,Transport accident ,Air ,,EmDat:2011-0056
25,3,2008,"Tegucigalpa, Honduras",Honduras,Transport accident ,Road ,18,EmDat:2008-0152
