depotCity,depotCountry,depotGglCountryAscii,depotGglAddressAscii,depotGglLat,depotGglLong,disasterCity,disasterCountry,disasterGglCountryAscii,disasterGglAddressAscii,disasterGglLat,disasterGglLong,drivingTime_hrs,distance_km
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Apia,Samoa,Samoa,"Apia, Samoa",-13.833333,-171.75,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Riyadh,Saudi Arabia,Saudi Arabia,Riyadh Saudi Arabia,24.633333,46.716667,60,5688
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Dakar,Senegal,Senegal,"Dakar, Senegal",14.7645042,-17.3660286,61,5713
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Belgrade,Serbia,Serbia,"Belgrade, Serbia",44.816667,20.466667,12,1286
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Victoria,Seychelles,Seychelles,"Victoria, Seychelles",-4.6167,55.45,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Freetown,Sierra Leone,Sierra Leone,"Freetown, Sierra Leone",8.484444,-13.234444,77,6901
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Singapore,Singapore,Singapore,Singapore,1.2800945,103.8509491,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Bratislava,Slovakia,Slovakia,"Bratislava, Slovakia",48.1458923,17.1071373,7,800
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Ljubljana,Slovenia,Slovenia,"Ljubljana, Slovenia",46.0569465,14.5057515,7,800
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Mogadishu,Somalia,Somalia,"Mogadishu, Somalia",2.033333,45.35,118,9279
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Pretoria,South Africa,South Africa,"Pretoria, South Africa",-25.746111,28.188056,173,12773
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Madrid,Spain,Spain,"Madrid, Spain",40.4167754,-3.7037902,16,1853
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Sri Jayawardenapura Kotte,Sri Lanka,Sri Lanka,"Sri Jayawardenepura Kotte, Sri Lanka",6.8940701,79.9024779,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Khartoum,Sudan,Sudan,"Khartoum, Sudan",15.566667,32.516667,80,6854
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Paramaribo,Suriname,Suriname,"Paramaribo, Suriname",5.8520355,-55.2038278,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Mbabane,Swaziland,Swaziland,"Mbabane, Swaziland",-26.316667,31.133333,168,13482
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Stockholm,Sweden,Sweden,"Stockholm, Sweden",59.32932349999999,18.0685808,14,1465
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Bern,Switzerland,Switzerland,"Berne, Switzerland",46.9479222,7.444608499999999,4,422
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Dushanbe,Tajikistan,Tajikistan,"Dushanbe, Tajikistan",38.536667,68.78,72,6177
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Bangkok,Thailand,Thailand,"Bangkok, Thailand",13.7278956,100.5241235,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Lome,Togo,Togo,"Lome, Togo",6.137778,1.2125,91,6790
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Nuku`alofa,Tonga,Tonga,"Nuku'alofa, Tonga",-21.133333,-175.2,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Port of Spain,Trinidad and Tobago,Trinidad and Tobago,"Port of Spain, Trinidad and Tobago",10.666667,-61.51666700000001,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Tunis,Tunisia,Tunisia,"Tunis, Tunisia",36.8064948,10.1815316,32,1683
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Ankara,Turkey,Turkey,"Ankara/Ankara Province, Turkey",39.92077,32.85411,27,2693
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Ashgabat,Turkmenistan,Turkmenistan,"Ashgabat, Turkmenistan",37.933333,58.366667,64,5722
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Funafuti,Tuvalu,Tuvalu,"Funafuti, Tuvalu",-8.516667,179.216667,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Kampala,Uganda,Uganda,"Kampala, Uganda",0.313611,32.581111,122,9879
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Kiev,Ukraine,Ukraine,"Kiev, Kyiv city, Ukraine",50.4501,30.5234,18,1847
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Abu Dhabi,United Arab Emirates,United Arab Emirates,Abu Dhabi - United Arab Emirates,24.466667,54.36666700000001,63,6129
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,"Washington, D.C.",United States,United States,"Washington, DC, USA",38.9071923,-77.0368707,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Montevideo,Uruguay,Uruguay,"Montevideo, Uruguay",-34.883611,-56.18194399999999,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Tashkent,Uzbekistan,Uzbekistan,"Tashkent, Uzbekistan",41.266667,69.216667,67,5768
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Port Vila,Vanuatu,Vanuatu,"Port Vila, Vanuatu",-17.7332512,168.3273245,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Caracas,Venezuela,Venezuela,"Caracas, Venezuela",10.5,-66.916667,1000000.0,1000000.0
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Sanaa,Yemen,Yemen,"Sana'a, Yemen",15.3694451,44.1910066,74,6862
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Lusaka,Zambia,Zambia,"Lusaka, Zambia",-15.416667,28.283333,153,11243
Frankfurt,Germany,Germany,"Frankfurt, Germany",50.1109221,8.6821267,Harare,Zimbabwe,Zimbabwe,"Harare, Zimbabwe",-17.863889,31.029722,160,11719
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Bangui,Central African Republic ,Central African Republic,"Bangui, Central African Republic",4.366667,18.583333,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Kingstown,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,"Kingstown, Saint Vincent and the Grenadines",13.157778,-61.22499999999999,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Berlin,Germany,Germany,"Berlin, Germany",52.52000659999999,13.404954,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Ponta Delgada,Azores,Portugal,"Ponta Delgada, Portugal",37.742242,-25.67495,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Road Town,British Virgin Islands,British Virgin Islands,"Road Town, British Virgin Islands",18.431389,-64.62305599999999,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Mata-Utu,Wallis and Futuna ,Wallis and Futuna,"Mata'utu, Wallis and Futuna",-13.2825091,-176.1764475,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Taipei,Taiwan,Taiwan,"Taipei City, Taiwan",25.091075,121.5598345,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Prague,Czech Republic,Czech Republic,"Prague, Czech Republic",50.0755381,14.4378005,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Chisinau,Moldova,Moldova,"Chisinau, Moldova",47.0107,28.8687,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Macau,,Macau,Macau,22.198745,113.543873,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Pyongyang,North Korea,North Korea,"Pyongyang, North Korea",39.0392193,125.7625241,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Santo Domingo,Dominican Republic,Dominican Republic,"Santo Domingo, Dominican Republic",18.466667,-69.95,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Hanoi,Vietnam,Vietnam,"Hanoi, Hoan Kiem District, Hanoi, Vietnam",21.033333,105.85,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Kingstown,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,"Kingstown, Saint Vincent and the Grenadines",13.157778,-61.22499999999999,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Sao Tome,Sao Tome et Principe,Sao Tome and Principe,"Sao Tome, Sao Tome and Principe",0.3301924,6.733343,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Yamoussoukro,Cote d'Ivoire,Cote d'Ivoire,"Yamoussoukro, Cote d'Ivoire",6.816667000000001,-5.283333,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Charlotte Amalie,US Virgin Islands,U.S. Virgin Islands,"Charlotte Amalie, St. Thomas 00802, USVI",18.3419004,-64.9307007,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Majuro,Marshall Islands,Marshall Islands,"Majuro Atoll, RMI",7.1164214,171.1857736,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Mata-Utu,Wallis and Futuna,Wallis and Futuna,"Mata'utu, Wallis and Futuna",-13.2825091,-176.1764475,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Dili,Timor-Leste,Timor-Leste,"Dili, Timor-Leste",-8.5568557,125.5603143,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Tripoli,Libya,Libya,"Tripoli, Libya",32.8084124,13.1509672,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Damascus,Syria,Syria,"Damascus, Syria",33.513,36.292,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Avarua,Cook Islands,Cook Islands,"Avarua District, Cook Islands",-21.2129007,-159.7823059,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Bandar Seri Begawan,Brunei,Brunei,"Bandar Seri Begawan, Brunei",4.890278,114.942222,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Kinshasa,Democratic Republic of the Congo,Democratic Republic of the Congo,"Kinshasa, Democratic Republic of the Congo",-4.331666999999999,15.313889,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Tehran,Iran,Iran,"Tehran, Iran",35.696111,51.423056,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Skopje,Macedonia,Macedonia (FYROM),"Skopje, Macedonia (FYROM)",41.9973462,21.4279956,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Seoul,South Korea,South Korea,"Seoul, South Korea",37.566535,126.9779692,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Sarajevo,Bosnia and Herzegovina,Bosnia and Herzegovina,"Sarajevo, Bosnia and Herzegovina",43.8562586,18.4130763,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Saipan,Northern Mariana Islands,Northern Mariana Islands,"Saipan, 96950, CNMI",15.177801,145.750967,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Jerusalem,Palestine,Israel,"Jerusalem, Israel",31.768319,35.21371,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Las Palmas,Canary Islands,Spain,"Las Palmas, Spain",28.1235459,-15.4362574,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Banjul,Gambia,The Gambia,"Banjul, The Gambia",13.453056,-16.5775,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Sanaa,Yemen,Yemen,"Sana'a, Yemen",15.3694451,44.1910066,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Hong Kong,,Hong Kong,Hong Kong,22.396428,114.109497,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Bissau,Guinea-Bissau,Guinea-Bissau,"Bissau, Guinea-Bissau",11.8816553,-15.6177942,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Praia,Cape Verde,Cape Verde,"Praia, Cape Verde",14.95,-23.516667,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Tokelau,,Tokelau,Tokelau,-9.200199999999999,-171.8484,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Saint-Denis,Reunion,Reunion,"Saint-Denis, Reunion",-20.882057,55.450675,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Honiara,Solomon Islands,Solomon Islands,"Honiara, Solomon Islands",-9.4456381,159.9728999,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Palikir,Federated States of Micronesia,Micronesia,"Palikir, Pohnpei, Micronesia",6.917222,158.158889,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Willemstad,Netherlands Antilles,Curacao,"Willemstad, Curacao",12.1224221,-68.8824233,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,London,United Kingdom,United Kingdom,"London, UK",51.5073509,-0.1277583,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Vientiane,Laos,Laos,"Vientiane, Laos",17.966667,102.6,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Cockburn Town,Turks and Caicos Islands,Turks and Caicos Islands,"Cockburn Town TKCA 1ZZ, Turks and Caicos Islands",21.459,-71.139,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Basseterre,Saint Kitts and Nevis,Saint Kitts and Nevis,"Basseterre, Saint Kitts and Nevis",17.3026058,-62.7176924,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Prague,Czech Republic,Czech Republic,"Prague, Czech Republic",50.0755381,14.4378005,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Fort-de-France,Martinique,Martinique,"Fort-de-France Bay, Martinique",14.6160647,-61.0587804,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Beijing,China,China,"Beijing, China",39.90403,116.407526,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Jamestown,Saint Helena,Saint Helena,"Jamestown STHL 1ZZ, Saint Helena",-15.92213,-5.704682,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Mamoudzou,Mayotte,Mayotte,"Mamoudzou, Mayotte",-12.7806,45.22779999999999,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Dodoma,Tanzania,Tanzania,"Dodoma, Tanzania",-6.173056,35.741944,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Castries,Saint Lucia,Saint Lucia,"Castries City, Saint Lucia",14.0101094,-60.98746869999999,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Sanaa,Yemen,Yemen,"Sana'a, Yemen",15.3694451,44.1910066,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Juba,South Sudan,South Sudan,"Juba, South Sudan",4.85,31.6,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Basse-Terre,Guadeloupe,Guadeloupe,"Basse Terre, Guadeloupe",16,-61.733333,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Moscow,Russia,Russia,"Moscow, Russia",55.755826,37.6173,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Belgrade,Serbia,Serbia,"Belgrade, Serbia",44.816667,20.466667,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Berlin,Germany,Germany,"Berlin, Germany",52.52000659999999,13.404954,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Brazzaville,Republic of the Congo,Congo,"Brazzaville, Congo",-4.267778,15.291944,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Belgrade,Serbia,Serbia,"Belgrade, Serbia",44.816667,20.466667,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Kabul,Afghanistan,Afghanistan,"Kabul, Afghanistan",34.533333,69.166667,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Tirana,Albania,Albania,"Tirana, Albania",41.3275459,19.8186982,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Algiers,Algeria,Algeria,"Algiers, Algeria",36.752887,3.042048,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Pago Pago,American Samoa,American Samoa,"Pago Pago, Eastern, American Samoa",-14.279444,-170.700556,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Luanda,Angola,Angola,"Luanda, Angola",-8.838333,13.234444,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,The Valley,Anguilla,Anguilla,"The Valley AI-2640, Anguilla",18.2148129,-63.0574406,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,St. John's,Antigua and Barbuda,Antigua and Barbuda,"Saint John's, Antigua and Barbuda",17.116667,-61.84999999999999,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Buenos Aires,Argentina,Argentina,"Buenos Aires, Argentina",-34.6037232,-58.3815931,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Yerevan,Armenia,Armenia,"Yerevan, Armenia",40.183333,44.516667,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Canberra,Australia,Australia,"Canberra ACT 2601, Australia",-35.2819998,149.1286843,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Vienna,Austria,Austria,"Vienna, Austria",48.2081743,16.3738189,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Baku,Azerbaijan,Azerbaijan,"Baku, Azerbaijan",40.4349504,49.8676232,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Nassau,Bahamas,The Bahamas,"Nassau, The Bahamas",25.06,-77.345,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Manama,Bahrain,Bahrain,"Manama, Bahrain",26.216667,50.583333,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Dhaka,Bangladesh,Bangladesh,"Dhaka, Bangladesh",23.810332,90.4125181,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Bridgetown,Barbados,Barbados,"Bridgetown, Barbados",13.1132219,-59.59880889999999,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Minsk,Belarus,Belarus,"Minsk, Belarus",53.9,27.566667,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Brussels,Belgium,Belgium,"Brussels, Belgium",50.8503396,4.3517103,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Belmopan,Belize,Belize,"Belmopan, Belize",17.251389,-88.76694400000001,47,4667
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Porto-Novo,Benin,Benin,"Porto Novo, Benin",6.497222,2.605,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Hamilton,Bermuda,Bermuda,"Hamilton, Bermuda",32.294816,-64.781375,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Thimphu,Bhutan,Bhutan,"Thimphu, Bhutan",27.4727924,89.6392863,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Sucre,Bolivia,Bolivia,"Sucre, Bolivia",-19.0195852,-65.2619615,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Gaborone,Botswana,Botswana,"Gaborone, Botswana",-24.658056,25.912222,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Brasilia,Brazil,Brazil,"Brasilia - Federal District, Brazil",-15.7941454,-47.8825479,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Sofia,Bulgaria,Bulgaria,"Sofia, Bulgaria",42.6977082,23.3218675,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Ouagadougou,Burkina Faso,Burkina Faso,"Ouagadougou, Burkina Faso",12.35,-1.516667,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Bujumbura,Burundi,Burundi,"Bujumbura, Burundi",-3.383333,29.366667,1000000.0,1000000.0
Miami,United States,United States,"Miami, FL, USA",25.7890972,-80.2040435,Phnom Penh,Cambodia,Cambodia,"Phnom Penh, Cambodia",11.5448729,104.8921668,1000000.0,1000000.0
